full_name,Semi-Major Axis (AU),Eccentricity,Inclination (deg),Perihelion Dist. (AU),Aphelion Dist. (AU),Period (Years),Diamter (km),Rotational Period (h)
  2672 Pisek (1979 KC),2.612990063,0.1501113812,14.15073407,2.220750516,3.005229611,4.223911785,20.18,
  2674 Pandarus (1982 BC3),5.183717233,0.06685661131,1.854607369,4.837151465,5.530283001,11.80239531,98.1,8.48
  2677 Joan (1935 FF),2.99181801,0.04987462829,10.10428833,2.842602199,3.141033821,5.175007225,20.59,
  2687 Tortali (1982 HG),2.518356337,0.1246763518,10.08491233,2.204376856,2.832335818,3.996538249,11.95,21.75
  2690 Ristiina (1938 DG1),3.036604039,0.1136211606,11.43757319,2.691581563,3.381626514,5.291641944,20.12,
  2695 Christabel (1979 UE),2.709378316,0.07790992181,14.8815005,2.498290863,2.920465768,4.459772223,14.61,
  2696 Magion (1980 HB),2.4497939,0.1145213,25.3487,2.1692403,2.7303475,3.834445251,20.18,480
  2697 Albina (1969 TC3),3.558079354,0.08047612764,3.581931466,3.271738905,3.844419802,6.711686255,51.54,9.6
  2707 Ueferji (1981 QS3),3.189759185,0.126276454,2.67343119,2.786967706,3.592550664,5.696984623,26.47,
  2715 Mielikki (1938 US),2.734278595,0.1530162622,6.749794439,2.315889504,3.152667685,4.521393922,13.09,33.62
  2718 Handley (1951 OM),3.1202896,0.153329,1.4992,2.6418587,3.5987205,5.511890195,25.97,
  2724 Orlov (1978 RZ5),2.9230821,0.1233872,3.97781,2.5624112,3.283753,4.997694577,19.74,
  2725 David Bender (1978 VG3),3.0380532,0.1474593,15.53362,2.590064,3.4860424,5.295430413,40.14,9.956
  2728 Yatskiv (1979 ST9),2.456542295,0.1675729431,2.604028832,2.044892273,2.868192318,3.850300017,15.52,
  2729 Urumqi (1979 UA2),2.888152781,0.06870648219,3.170216759,2.689717964,3.086587599,4.908383046,18.96,3.127
  2731 Cucula (1982 KJ),3.1883406,0.1929106,13.2367,2.5732759,3.8034053,5.693184381,50.88,61.55
  2734 Hasek (1976 GJ3),3.1623215,0.0203731,16.56243,3.0978952,3.2267478,5.623636327,22.54,
  2739 Taguacipa (1952 UZ1),2.456742168,0.1300869201,1.168952548,2.137152146,2.77633219,3.850769937,11.3,
  2740 Tsoj (1974 SY4),2.999486313,0.07054112818,9.374832505,2.787899165,3.211073462,5.194915995,21.4,
  2747 Cesky Krumlov (1980 DW),3.097587206,0.1276875845,5.819110419,2.702063778,3.493110634,5.451845189,32.63,
  2753 Duncan (1966 DH),2.789612063,0.03574544216,6.863728023,2.689896146,2.88932798,4.659334829,17.93,
  2757 Crisser (1977 VN),3.165326718,0.200671756,0.6807808261,2.530135047,3.800518389,5.631654688,19.36,8.0882
  2759 Idomeneus (1980 GC),5.179200033,0.06635068228,21.95536438,4.835556577,5.522843489,11.78697139,61.01,32.4
  2760 Kacha (1980 TU6),3.9874434,0.1195301,13.4529,3.5108239,4.4640629,7.962510336,57.9,13
  2774 Tenojoki (1942 TJ),3.181916679,0.1425080015,8.5278481,2.728468093,3.635365266,5.675987195,35.6,11.2
  2793 Valdaj (1977 QV),3.1683014,0.0310131,22.08908,3.0700426,3.2665602,5.639595423,27.73,10.594
  2797 Teucer (1981 LK),5.099618026,0.0890023271,22.40292897,4.645740154,5.553495897,11.51634518,111.14,10.145
  2804 Yrjo (1941 HF),3.014243763,0.0755384362,11.22878163,2.786552503,3.241935023,5.233301533,22.84,
  2813 Zappala (1981 WZ),3.1387123,0.1502841,14.73816,2.6670137,3.6104109,5.560776826,32.57,
  2816 Pien (1982 SO),2.7276508,0.1880073,7.71758,2.2148325,3.2404691,4.504964142,21.91,
  2819 Ensor (1933 UR),2.756169442,0.204990741,2.437178302,2.191180225,3.321158658,4.575800402,11,
  2826 Ahti (1939 UJ),3.224562072,0.04586793779,15.45989135,3.076658059,3.372466084,5.790476646,36.71,24
  2829 Bobhope (1948 PK),3.086982546,0.1910886187,14.32346275,2.497095315,3.676869776,5.42387239,38.25,6.0888
  2835 Ryoma (1982 WF),2.746170914,0.07980254613,1.335606173,2.527019483,2.965322345,4.550923621,25.16,
  2843 Yeti (1975 XQ),2.2979217,0.1295515,5.46335,2.0002225,2.5956209,3.483461662,10.4,
  2846 Ylppo (1942 CJ),3.2247278,0.0708487,11.4238,2.99626,3.4531956,5.790923072,28.15,12
  2849 Shklovskij (1976 GN3),2.565916296,0.01050226794,6.809672814,2.538968356,2.592864237,4.11028494,15.1,
  2856 Roser (1933 GB),3.0281736,0.0091466,9.90859,3.0004761,3.0558711,5.269620759,23.99,13.73
  2864 Soderblom (1983 AZ),2.7457578,0.149982,3.14193,2.3339436,3.157572,4.549896685,16.72,
  2865 Laurel (1935 OK),2.56066429,0.07169830465,14.30014443,2.377069002,2.744259579,4.09767179,14.73,21.5
  2872 Gentelec (1981 RU),2.739143,0.1214935,2.8747,2.4063549,3.0719311,4.533464958,14.68,
  2879 Shimizu (1932 CB1),2.7675683,0.1431278,10.71269,2.3714523,3.1636843,4.604216283,28.24,18.72
  2892 Filipenko (1983 AX2),3.1736301,0.2065692,16.95998,2.5180559,3.8292043,5.653828909,56.13,14
  2893 Peiroos (1975 QD),5.1601166,0.0755076,14.654,4.7704886,5.5497446,11.72188527,87.46,8.96
  2904 Millman (1981 YB),2.604063472,0.1381976678,15.38010495,2.244187973,2.96393897,4.202285461,16.88,
  2906 Caltech (1983 AE2),3.16772878,0.1087186075,30.64797839,2.823337718,3.512119841,5.638066418,57.98,11.442
  2908 Shimoyama (1981 WA),2.979530562,0.1545043359,13.37138347,2.519180171,3.439880952,5.143159216,29.38,
  2909 Hoshi-no-ie (1983 JA),3.016666215,0.1197891517,11.4524742,2.655302328,3.378030102,5.239611559,21.5,
  2920 Automedon (1981 JR),5.108005493,0.02736817112,21.12367773,4.968208725,5.247802262,11.54476869,111.01,10.212
  2933 Amber (1983 HN),2.609393602,0.04787157098,7.217800761,2.484477831,2.734309373,4.21519424,20.62,13.482
  2934 Aristophanes (4006 P-L),3.1718967,0.0490741,8.79377,3.0162387,3.3275547,5.649197208,27.72,
  2945 Zanstra (1935 ST1),2.669521435,0.1390715235,2.626320808,2.298267022,3.040775848,4.361725404,21.12,10.05
  2950 Rousseau (1974 VQ2),2.756524128,0.2611014493,9.601085891,2.036791683,3.476256573,4.576683708,13.33,18.228
  2951 Perepadin (1977 RB8),3.132467041,0.1140423268,14.76656558,2.775233211,3.489700871,5.544188242,49.04,4.781
  2952 Lilliputia (1979 SF2),2.313436078,0.170579155,3.321533029,1.918812107,2.70806005,3.518798989,9,3.26
  2957 Tatsuo (1934 CB1),3.019030038,0.09198925805,8.713907578,2.741311705,3.296748371,5.245771308,25.64,6.8191
  2959 Scholl (1983 RE2),3.9478451,0.2760661,5.23255,2.8579789,5.0377113,7.844194726,34.11,16
  2965 Surikov (1975 BX),2.391651663,0.220315094,24.21626859,1.864734702,2.918568625,3.698750967,8.6,9.061
  2967 Vladisvyat (1977 SS1),3.199592011,0.1350921899,17.99723833,2.767352119,3.631831902,5.7233474,31.24,
  2976 Lautaro (1974 HR),3.341731202,0.1441858978,9.80924358,2.859900688,3.823561716,6.108934559,38.42,17.41
  2979 Murmansk (1978 TB7),3.1246692,0.1560493,11.40907,2.6370668,3.6122716,5.523498865,26,
  2983 Poltava (1981 RW2),2.845734212,0.06096740541,4.267824078,2.672237181,3.019231244,4.800646251,30.86,8.865
  2986 Mrinalini (2525 P-L),3.174336051,0.1594979817,2.537275112,2.668035857,3.680636244,5.655715491,20.53,15.9
  2987 Sarabhai (4583 P-L),2.887296386,0.06535235262,1.018501848,2.698604774,3.075987998,4.906200057,17.97,
  2989 Imago (1976 UF1),2.2382208,0.1733009,3.62996,1.8503351,2.6261065,3.348594638,12.5,
  2993 Wendy (1970 PA),2.5872189,0.195718,12.28829,2.0808536,3.0935842,4.161577217,10.64,4.42
  2995 Taratuta (1978 QK),2.6165822,0.1363304,14.83185,2.2598625,2.9733019,4.232624814,16.59,6.6
  2996 Bowman (1954 RJ),2.781958976,0.03320904873,3.666508941,2.689572765,2.874345187,4.640174194,22.1,
  3003 Koncek (1983 YH),3.026237868,0.114501904,11.60130697,2.67972787,3.372747865,5.264568662,25,
  3006 Livadia (1979 SF11),2.433340496,0.1876081525,3.045046379,1.976825981,2.889855011,3.795880466,9.4,
  3009 Coventry (1973 SM2),2.1971902,0.2042699,4.55703,1.7483704,2.64601,3.256939443,6.08,
  3013 Dobrovoleva (1979 SD7),2.358294702,0.1410912267,3.662491486,2.02556001,2.691029395,3.62164031,11.02,8.3025
  3017 Petrovic (1981 UL),2.608396987,0.1275371735,11.82703782,2.275729408,2.941064566,4.212779584,15.95,4.08033
  3024 Hainan (1981 UW9),3.4179148,0.1230826,14.77689,2.997229,3.8386006,6.319024548,35.63,11.785
  3026 Sarastro (1977 TA1),3.030900832,0.02476493233,9.63896278,2.955840778,3.105960886,5.276741176,17.6,
  3027 Shavarsh (1978 PQ2),2.673435456,0.2185825612,1.963196395,2.089069087,3.257801825,4.371321586,12,
  3028 Zhangguoxi (1978 TA2),3.019466411,0.0295428369,9.518369853,2.930262807,3.108670014,5.24690869,25.58,4.826
  3032 Evans (1984 CA1),2.891737578,0.0848366756,3.225735996,2.646412175,3.137062981,4.917524364,22.97,
  3036 Krat (1937 TO),3.2141667,0.0962878,22.86982,2.9046817,3.5236517,5.76249823,42.39,9.61
  3037 Alku (1944 BA),2.6725859,0.1897698,19.02541,2.1654098,3.179762,4.369237942,18.91,11.844
  3044 Saltykov (1983 RE3),2.8525654,0.1576909,13.53292,2.4027418,3.302389,4.817942424,21.71,
  3046 Moliere (4120 P-L),3.139616334,0.1449069456,18.38697982,2.684664121,3.594568548,5.563179489,20.36,
  3051 Nantong (1974 YP),2.592047281,0.25854648,13.35867532,1.92188258,3.262211981,4.173232501,13.4,3.69
  3052 Herzen (1976 YJ3),2.3743365,0.1836891,3.90009,1.9381968,2.8104762,3.658656195,15.18,11.605
  3054 Strugatskia (1977 RE7),3.092155183,0.2111491649,2.080061281,2.439249199,3.745061168,5.437510696,25.14,
  3056 INAG (1978 VD1),2.4200555,0.116595,5.63563,2.1378891,2.7022219,3.764837052,17.31,
  3062 Wren (1982 XC),3.018901,0.1099087,11.3392,2.6870975,3.3507045,5.245435132,24.97,7.097
  3063 Makhaon (1983 PV),5.198662859,0.0597245221,12.16653085,4.888175204,5.509150514,11.85347486,116.14,8.64
  3078 Horrocks (1984 FG),3.1501645,0.1011135,7.09484,2.8316403,3.4686887,5.591238936,29.92,13.62
  3082 Dzhalil (1972 KE),2.577261783,0.07655307231,10.33344541,2.379964475,2.774559091,4.137576181,16.65,
  3089 Oujianquan (1981 XK2),2.928820631,0.1856910599,16.69589617,2.384964824,3.472676439,5.01241897,33.72,11.198
  3092 Herodotus (6550 P-L),3.531708239,0.1224166005,10.93894887,3.099368522,3.964047955,6.63720803,35.07,
  3094 Chukokkala (1979 FE2),2.64742482,0.07273231369,14.56324275,2.454871488,2.839978152,4.307682208,22.47,8.3711
  3102 Krok (1981 QA),2.151820681,0.4477344382,8.417576281,1.188376457,3.115264905,3.156583762,1.6,149.4
  3103 Eger (1982 BB),1.404499811,0.3542429406,20.93119889,0.9069656676,1.902033954,1.664526561,1.5,5.7059
  3104 Durer (1982 BB1),2.962722993,0.0899585565,24.16688698,2.696200709,3.229245277,5.09970171,18.6,6.327
  3109 Machin (1974 DC),2.451016811,0.08956090088,7.181850801,2.231501537,2.670532084,3.837316642,22.94,20.3
  3115 Baily (1981 PL),2.580379701,0.1413309969,10.1698061,2.215692066,2.945067337,4.145086783,18.04,16.22
  3118 Claytonsmith (1974 OD),3.0338412,0.0613381,13.26274,2.8477511,3.2199313,5.28442194,32.86,15.794
  3122 Florence (1981 ET3),1.768509663,0.4226821702,22.15854977,1.02099216,2.516027165,2.351902738,4.9,2.3581
  3132 Landgraf (1940 WL),3.148749,0.1214975,4.45679,2.7661839,3.5313141,5.587470858,26.8,
  3134 Kostinsky (A921 VA),3.9861747,0.2220226,7.64144,3.1011538,4.8711956,7.958710473,50.01,14.7
  3139 Shantou (1980 VL1),3.195372828,0.02342608951,20.53367998,3.120517738,3.270227918,5.712030386,41.25,8.33
  3140 Stellafane (1983 AO),3.0156329,0.1055982,11.27426,2.6971875,3.3340783,5.23691985,24.75,
  3141 Buchar (1984 RH),3.398423457,0.0773910142,10.99614661,3.135416019,3.661430895,6.265048558,36.05,11.41
  3150 Tosa (1983 CB),3.201262086,0.1184736812,22.07003828,2.821996782,3.58052739,5.727829066,28.35,
  3152 Jones (1983 LF),2.626079749,0.09054647691,11.31018472,2.388297479,2.863862018,4.255690816,33.18,
  3156 Ellington (1953 EE),2.856403095,0.1970706761,15.80303311,2.293489806,3.419316384,4.827668542,27.66,8.33
  3157 Novikov (1973 SX3),3.1530923,0.1405228,7.59945,2.7100109,3.5961737,5.599035575,29.79,
  3161 Beadell (1980 TB5),2.571467431,0.1713635809,14.93176368,2.130811564,3.012123298,4.123630512,12.52,36.253
  3164 Prast (6562 P-L),3.161214686,0.1535753086,2.340256188,2.675730165,3.646699207,5.620684247,19.09,
  3167 Babcock (1955 RS),2.5433172,0.1056993,15.56162,2.2744904,2.812144,4.056103282,12.27,15.45
  3168 Lomnicky Stit (1980 XM),2.990962601,0.09940789127,10.54461632,2.693637316,3.288287886,5.172787958,25.08,
  3176 Paolicchi (1980 VR1),2.876777048,0.02958725399,18.09570741,2.791661115,2.961892982,4.879412225,33.94,20.4
  3197 Weissman (1981 AD),2.667177271,0.1792508393,16.40878159,2.189083507,3.145271036,4.355981481,21.61,
  3199 Nefertiti (1982 RA),1.574397695,0.2839854706,32.96692212,1.127291625,2.021503765,1.975512901,2.2,3.021
  3200 Phaethon (1983 TB),1.271283158,0.8899340762,22.24046513,0.1399249552,2.402641362,1.433414003,5.1,3.604
  3222 Liller (1983 NJ),3.0915203,0.0608645,15.96808,2.9033565,3.2796841,5.435836059,29.95,
  3223 Forsius (1942 RN),2.607188179,0.142967241,10.0589367,2.234445678,2.97993068,4.209851434,20.7,2.343
  3224 Irkutsk (1977 RL6),2.782517467,0.1675007502,4.315342626,2.316443704,3.24859123,4.641571567,31.12,
  3230 Vampilov (1972 LE),3.1617022,0.3140726,15.46805,2.1686982,4.1547062,5.621984358,23.46,
  3237 Victorplatt (1984 SA5),3.013174576,0.06538387746,9.110540328,2.816161538,3.210187613,5.23051731,25.93,10.36
  3247 Di Martino (1981 YE),2.377249626,0.1285905708,3.934141624,2.07155774,2.682941513,3.665391632,13.75,5.445
  3248 Farinella (1982 FK),3.2003245,0.1540107,10.8594,2.7074403,3.6932087,5.725312808,37.49,6.676
  3256 Daguerre (1981 SJ1),2.778233846,0.09722133444,7.830896934,2.508130244,3.048337448,4.630857306,24.36,
  3264 Bounty (1934 AF),3.162131547,0.1283893529,0.9667616565,2.756147524,3.568115571,5.623129712,20.88,
  3267 Glo (1981 AA),2.32923827,0.2953900598,24.01530859,1.641204438,3.017272102,3.554913829,13.6,6.8782
  3273 Drukar (1975 TS2),3.4012416,0.0303402,14.0597,3.2980472,3.504436,6.272842957,33.31,
  3278 Behounek (1984 BT),3.215059096,0.01452018855,9.720625627,3.168375831,3.26174236,5.764898196,32.43,
  3283 Skorina (1979 QA10),2.3965131,0.0995263,6.89449,2.157997,2.6350292,3.71003424,12.65,
  3285 Ruth Wolfe (1983 VW1),2.526242074,0.2162713736,20.59222686,1.979888231,3.072595917,4.015324495,8.62,3.919
  3288 Seleucus (1982 DV),2.033515825,0.4562294319,5.930584463,1.105766055,2.961265595,2.89987673,2.8,75
  3298 Massandra (1979 OB15),2.354486631,0.192639618,2.567096256,1.900919225,2.808054036,3.612871751,11.16,
  3307 Athabasca (1981 DE1),2.2591699,0.0953954,6.37551,2.0436555,2.4746843,3.39571747,11,4.902
  3311 Podobed (1976 QM1),2.788916465,0.04089605289,0.9287865311,2.674860789,2.90297214,4.657592208,24.04,
  3317 Paris (1984 KF),5.223067721,0.1271748743,27.8598011,4.55882474,5.887310702,11.93704105,116.26,7.082
  3318 Blixen (1985 HB),3.0081413,0.0490225,11.58263,2.8606747,3.1556079,5.217416832,23.5,6.456
  3324 Avsyuk (1983 CW1),2.7004712,0.0264067,10.75369,2.6291607,2.7717817,4.437798006,18.24,8.614
  3325 TARDIS (1984 JZ),3.1853841,0.0132447,22.21566,3.1431946,3.2275736,5.68526781,29.66,
  3326 Agafonikov (1985 FL),2.3704964,0.1713172,3.38088,1.9643896,2.7766032,3.649783855,19.1,
  3338 Richter (1973 UX5),2.146113424,0.170327048,0.7344993049,1.780572259,2.511654588,3.144033818,6.08,
  3339 Treshnikov (1978 LB),3.179265947,0.1337934871,17.80971321,2.75390087,3.604631025,5.668896004,32.68,18.2947
  3345 Tarkovskij (1982 YC1),2.4718055,0.1905396,15.85289,2.0008287,2.9427823,3.886240149,24.25,
  3346 Gerla (1951 SD),3.1853435,0.0451768,21.49312,3.0414399,3.3292471,5.685158937,34.19,
  3353 Jarvis (1981 YC),1.862766532,0.08489939605,21.80951221,1.704618779,2.020914286,2.542411487,9.72,202
  3360 Syrinx (1981 VA),2.46963138,0.7433938157,21.40176126,0.6337226851,4.305540075,3.881114045,1.8,
  3361 Orpheus (1982 HR),1.209691416,0.3227782901,2.68496739,0.8192292893,1.600153543,1.330515998,0.3,3.58
  3362 Khufu (1984 QA),0.9894366116,0.4685495129,9.917118389,0.5258365692,1.453036654,0.9842154239,0.7,
  3368 Duncombe (1985 QT),3.384183457,0.08927078352,19.15393518,3.082074748,3.686292166,6.225712331,35.2,
  3379 Oishi (1931 TJ1),2.35502064,0.1309792161,2.85037761,2.046561883,2.663479398,3.614100948,12.89,
  3389 Sinzot (1984 DU),2.773782257,0.1369078784,7.067895527,2.394029613,3.153534901,4.61973167,18.71,
  3396 Muazzez (A915 TE),3.387912315,0.1856231739,8.349646207,2.759037278,4.016787352,6.236004855,37.63,
  3397 Leyla (1964 XA),2.350417301,0.2975114802,21.9905771,1.651141171,3.049693432,3.603509449,5.34,3.098
  3405 Daiwensai (1964 UQ),2.609495931,0.1155684686,13.18483972,2.307920482,2.911071379,4.215442194,22.27,
  3406 Omsk (1969 DA),2.795097667,0.1328707357,8.365486846,2.423710983,3.16648435,4.673085034,14.68,7.275
  3415 Danby (1928 SL),3.9672899,0.2501418,1.36662,2.9749049,4.9596749,7.902219404,32.33,5.666
  3418 Izvekov (1973 QZ1),3.160194,0.1807799,1.89684,2.5888944,3.7314936,5.617962428,27.13,
  3419 Guth (1981 JZ),3.2175532,0.0627916,17.54321,3.0155179,3.4195885,5.771607734,32.96,14.43
  3425 Hurukawa (1929 BD),3.000570083,0.08567174992,9.212157376,2.743505993,3.257634173,5.197731777,25.4,24.84
  3442 Yashin (1978 TO7),3.1507846,0.1408192,12.23709,2.7070936,3.5944756,5.59289002,26.87,
  3445 Pinson (1983 FC),2.69014575,0.1235941682,11.27463408,2.357659424,3.022632076,4.412369946,17.76,7.801
  3461 Mandelshtam (1977 SA1),2.3784577,0.1351872,3.24537,2.0569207,2.6999947,3.668186005,17.44,
  3467 Bernheim (1981 SF2),2.409356185,0.1489538233,4.112513998,2.050473369,2.768239,3.73989763,15.8,
  3470 Yaronika (1975 ES),2.3451049,0.1458598,2.55837,2.0030484,2.6871614,3.591299331,12.81,
  3471 Amelin (1977 QK2),3.1958272,0.0549627,15.36583,3.0201759,3.3714785,5.713248612,29.6,
  3475 Fichte (1972 TD),3.1758499,0.1292771,15.01398,2.7652852,3.5864146,5.659761743,30.71,
  3476 Dongguan (1978 UF2),3.1612489,0.1963741,21.61097,2.5404615,3.7820363,5.620775668,31.53,
  3478 Fanale (1979 XG),2.2366537,0.163101,3.84001,1.8718532,2.6014542,3.345078525,14.95,3.245
  3485 Barucci (1983 NU),2.438852948,0.1671034463,1.804279127,2.031312216,2.846393681,3.808786464,13.7,14.65
  3501 Olegiya (1971 QU),2.9276588,0.0863288,4.99619,2.6749175,3.1804001,5.009436576,20.81,
  3522 Becker (1941 SW),3.175576142,0.2900665441,8.362617172,2.254447745,4.096704539,5.659030022,33.3,
  3526 Jeffbell (1984 CN),2.791160181,0.09457728863,8.490023264,2.527179819,3.055140543,4.663213971,24.73,
  3532 Tracie (1983 AS2),2.913708754,0.05885315996,10.3530741,2.742227786,3.085189721,4.97367508,17.2,
  3548 Eurybates (1973 SO),5.179037169,0.09082477596,8.071160952,4.708652278,5.649422059,11.78641542,72.14,8.711
  3551 Verenia (1983 RD),2.093284996,0.4865740218,9.50243979,1.074746897,3.111823096,3.028661544,0.9,4.93
  3552 Don Quixote (1983 SA),4.22211687,0.713057183,30.95990597,1.211506108,7.232727631,8.675681065,19,7.7
  3554 Amun (1986 EB),0.9736871299,0.2804053483,23.36172348,0.7006600511,1.246714209,0.9608096287,2.48,2.53001
  3560 Chenqian (1980 RZ2),3.020603618,0.1173892355,9.275717755,2.666017268,3.375189967,5.249873146,29.92,18.79
  3561 Devine (1983 HO),3.953643556,0.1277068186,9.68441059,3.448736315,4.458550796,7.861482845,32.74,
  3564 Talthybius (1985 TC1),5.219579511,0.04060173354,15.49102966,5.007655534,5.431503487,11.92508488,68.92,40.59
  3570 Wuyeesun (1979 XO),3.018859074,0.09039013816,11.32136548,2.745983985,3.291734162,5.245325721,16.99,
  3571 Milanstefanik (1982 EJ),3.935818003,0.1105675452,7.85566896,3.500644268,4.370991738,7.808375931,38.88,
  3578 Carestia (1977 CC),3.2122668,0.2086064,21.31129,2.5421674,3.8823662,5.757389534,57.8,9.93
  3584 Aisha (1981 TW),3.086991977,0.0976246251,2.134589664,2.785625543,3.388358412,5.423897247,25.37,
  3587 Descartes (1981 RK5),2.7036601,0.0388451,7.8316,2.5986362,2.808684,4.44566095,18.7,
  3591 Vladimirskij (1978 QJ2),3.1637378,0.142975,1.14518,2.7114024,3.6160732,5.627414802,19.75,
  3598 Saucier (1977 KK1),3.1723001,0.102937,0.77997,2.845753,3.4988472,5.650274981,26.32,
  3614 Tumilty (1983 AE1),2.986916232,0.1274371819,16.70578614,2.606272045,3.367560419,5.162294382,58.12,26.8
  3630 Lubomir (1984 QN),2.7720263,0.2032194,7.38848,2.2086968,3.3353558,4.615345527,15.8,
  3631 Sigyn (1987 BV1),3.1011837,0.073701,14.37237,2.8726234,3.329744,5.461342794,35.18,41
  3637 O''Meara (1984 UQ),2.5543936,0.12508,14.32663,2.23489,2.8738972,4.082628961,13.1,5.49
  3641 Williams Bay (A922 WC),2.991124038,0.1303548211,16.12817667,2.601216599,3.381031477,5.173206765,31.55,
  3642 Frieden (1953 XL1),2.7857261,0.0821765,13.47275,2.5568049,3.0146473,4.649602336,35.11,14.491
  3647 Dermott (1986 AD1),2.8015529,0.0995012,8.03822,2.522795,3.0803108,4.689283021,30.69,
  3650 Kunming (1978 UO2),3.1278829,0.237247,14.59657,2.3858021,3.8699637,5.53202248,28.22,
  3660 Lazarev (1978 QX2),3.2192224,0.08368946489,7.792565131,2.9498074,3.488637401,5.776099606,26.75,
  3666 Holman (1979 HP),3.118938587,0.1264004065,2.363215709,2.724703482,3.513173692,5.508310807,23.85,
